 6  Pix  0  0
 3  Pix  0  1
 5  Pix  0  2
 3  Pix  0  3
 7  Pix  0  4
 3  Pix  0  5
 6  Pix  0  6
 2  Pix  0  7
 2  Pix  0  8
 5  Pix  0  9
 4  Pix  0 10
 3  Pix  0 11
 5  Pix  0 12
 1  Pix  0 13
 4  Pix  0 14
 4  Pix  0 15
 7  Pix  0 16
 2  Pix  0 17
 3  Pix  0 18
 0  Pix  0 19
 6  Pix  0 20
 5  Pix  0 21
 8  Pix  0 22
 5  Pix  0 23
 4  Pix  0 24
 4  Pix  0 25
 6  Pix  0 26
 7  Pix  0 27
 8  Pix  0 28
 2  Pix  0 29
 6  Pix  0 30
 9  Pix  0 31
 5  Pix  0 32
 5  Pix  0 33
 2  Pix  0 34
 3  Pix  0 35
 4  Pix  0 36
 4  Pix  0 37
 3  Pix  0 38
 4  Pix  0 39
 6  Pix  0 40
 3  Pix  0 41
 6  Pix  0 42
 7  Pix  0 43
 5  Pix  0 44
 4  Pix  0 45
 2  Pix  0 46
 4  Pix  0 47
 4  Pix  0 48
 2  Pix  0 49
 6  Pix  0 50
 5  Pix  0 51
 5  Pix  0 52
 0  Pix  0 53
 7  Pix  0 54
 2  Pix  0 55
 7  Pix  0 56
 4  Pix  0 57
 3  Pix  0 58
 5  Pix  0 59
 4  Pix  0 60
 4  Pix  0 61
 4  Pix  0 62
 0  Pix  0 63
 3  Pix  0 64
 4  Pix  0 65
 2  Pix  0 66
 6  Pix  0 67
 7  Pix  0 68
 6  Pix  0 69
 6  Pix  0 70
 6  Pix  0 71
 5  Pix  0 72
 3  Pix  0 73
 3  Pix  0 74
 4  Pix  0 75
 6  Pix  0 76
 4  Pix  0 77
 6  Pix  0 78
 1  Pix  0 79
 2  Pix  1  0
 5  Pix  1  1
 6  Pix  1  2
 2  Pix  1  3
 3  Pix  1  4
 6  Pix  1  5
 0  Pix  1  6
 3  Pix  1  7
 2  Pix  1  8
 5  Pix  1  9
 7  Pix  1 10
 4  Pix  1 11
 6  Pix  1 12
 5  Pix  1 13
 3  Pix  1 14
 0  Pix  1 15
 6  Pix  1 16
 6  Pix  1 17
 8  Pix  1 18
 4  Pix  1 19
 4  Pix  1 20
 5  Pix  1 21
 7  Pix  1 22
 6  Pix  1 23
 5  Pix  1 24
 6  Pix  1 25
 7  Pix  1 26
 5  Pix  1 27
 5  Pix  1 28
 5  Pix  1 29
 7  Pix  1 30
 6  Pix  1 31
 5  Pix  1 32
 7  Pix  1 33
 5  Pix  1 34
 4  Pix  1 35
 8  Pix  1 36
 6  Pix  1 37
 4  Pix  1 38
 5  Pix  1 39
 5  Pix  1 40
 4  Pix  1 41
 5  Pix  1 42
 4  Pix  1 43
 5  Pix  1 44
 6  Pix  1 45
 5  Pix  1 46
 7  Pix  1 47
 6  Pix  1 48
 4  Pix  1 49
 7  Pix  1 50
 6  Pix  1 51
 4  Pix  1 52
 5  Pix  1 53
 4  Pix  1 54
 3  Pix  1 55
 5  Pix  1 56
 7  Pix  1 57
 6  Pix  1 58
 5  Pix  1 59
 4  Pix  1 60
 2  Pix  1 61
 9  Pix  1 62
 4  Pix  1 63
 5  Pix  1 64
 5  Pix  1 65
 5  Pix  1 66
 6  Pix  1 67
 4  Pix  1 68
 5  Pix  1 69
 5  Pix  1 70
 6  Pix  1 71
 2  Pix  1 72
 4  Pix  1 73
 4  Pix  1 74
 7  Pix  1 75
 8  Pix  1 76
 4  Pix  1 77
 3  Pix  1 78
 5  Pix  1 79
 1  Pix  2  0
 4  Pix  2  1
 6  Pix  2  2
 3  Pix  2  3
 2  Pix  2  4
 0  Pix  2  5
 6  Pix  2  6
 5  Pix  2  7
 3  Pix  2  8
 0  Pix  2  9
 4  Pix  2 10
 2  Pix  2 11
 3  Pix  2 12
 5  Pix  2 13
 1  Pix  2 14
 5  Pix  2 15
 2  Pix  2 16
 7  Pix  2 17
 4  Pix  2 18
 3  Pix  2 19
 5  Pix  2 20
 4  Pix  2 21
 5  Pix  2 22
 5  Pix  2 23
 5  Pix  2 24
 6  Pix  2 25
 6  Pix  2 26
 4  Pix  2 27
 2  Pix  2 28
 4  Pix  2 29
 5  Pix  2 30
 5  Pix  2 31
 8  Pix  2 32
 6  Pix  2 33
 5  Pix  2 34
 7  Pix  2 35
 5  Pix  2 36
 7  Pix  2 37
 7  Pix  2 38
 4  Pix  2 39
 1  Pix  2 40
 4  Pix  2 41
 1  Pix  2 42
 6  Pix  2 43
 6  Pix  2 44
 3  Pix  2 45
 8  Pix  2 46
 8  Pix  2 47
 5  Pix  2 48
 5  Pix  2 49
 6  Pix  2 50
 6  Pix  2 51
 2  Pix  2 52
 4  Pix  2 53
 5  Pix  2 54
 4  Pix  2 55
 3  Pix  2 56
 5  Pix  2 57
11  Pix  2 58
 6  Pix  2 59
 3  Pix  2 60
 6  Pix  2 61
 5  Pix  2 62
 6  Pix  2 63
 3  Pix  2 64
 4  Pix  2 65
 4  Pix  2 66
 6  Pix  2 67
 3  Pix  2 68
 6  Pix  2 69
 5  Pix  2 70
 4  Pix  2 71
 2  Pix  2 72
 4  Pix  2 73
 7  Pix  2 74
 6  Pix  2 75
 7  Pix  2 76
 4  Pix  2 77
 6  Pix  2 78
 3  Pix  2 79
 5  Pix  3  0
 2  Pix  3  1
 3  Pix  3  2
 4  Pix  3  3
 2  Pix  3  4
 5  Pix  3  5
 8  Pix  3  6
 4  Pix  3  7
 3  Pix  3  8
 2  Pix  3  9
 5  Pix  3 10
 5  Pix  3 11
 5  Pix  3 12
 2  Pix  3 13
 2  Pix  3 14
 6  Pix  3 15
 5  Pix  3 16
 3  Pix  3 17
 6  Pix  3 18
 8  Pix  3 19
 7  Pix  3 20
 6  Pix  3 21
 8  Pix  3 22
 9  Pix  3 23
 6  Pix  3 24
 5  Pix  3 25
 5  Pix  3 26
 5  Pix  3 27
 5  Pix  3 28
 7  Pix  3 29
 7  Pix  3 30
 6  Pix  3 31
 5  Pix  3 32
 9  Pix  3 33
 7  Pix  3 34
 6  Pix  3 35
 5  Pix  3 36
 6  Pix  3 37
 8  Pix  3 38
 8  Pix  3 39
 2  Pix  3 40
 5  Pix  3 41
 5  Pix  3 42
 4  Pix  3 43
 6  Pix  3 44
 6  Pix  3 45
 7  Pix  3 46
 7  Pix  3 47
 9  Pix  3 48
 6  Pix  3 49
 5  Pix  3 50
 6  Pix  3 51
 9  Pix  3 52
 6  Pix  3 53
 6  Pix  3 54
 1  Pix  3 55
 1  Pix  3 56
 5  Pix  3 57
 6  Pix  3 58
 6  Pix  3 59
 6  Pix  3 60
 3  Pix  3 61
 5  Pix  3 62
 7  Pix  3 63
 3  Pix  3 64
 8  Pix  3 65
 3  Pix  3 66
 4  Pix  3 67
 5  Pix  3 68
 6  Pix  3 69
 9  Pix  3 70
 5  Pix  3 71
 2  Pix  3 72
 5  Pix  3 73
 4  Pix  3 74
 2  Pix  3 75
 7  Pix  3 76
 4  Pix  3 77
 5  Pix  3 78
 1  Pix  3 79
 1  Pix  4  0
 3  Pix  4  1
 4  Pix  4  2
 5  Pix  4  3
 4  Pix  4  4
 3  Pix  4  5
 7  Pix  4  6
 4  Pix  4  7
 5  Pix  4  8
 5  Pix  4  9
 3  Pix  4 10
 5  Pix  4 11
 5  Pix  4 12
 4  Pix  4 13
 3  Pix  4 14
 5  Pix  4 15
 6  Pix  4 16
 7  Pix  4 17
 8  Pix  4 18
 5  Pix  4 19
 4  Pix  4 20
 7  Pix  4 21
 6  Pix  4 22
 6  Pix  4 23
 4  Pix  4 24
 4  Pix  4 25
 1  Pix  4 26
 5  Pix  4 27
 3  Pix  4 28
 5  Pix  4 29
 5  Pix  4 30
 7  Pix  4 31
 6  Pix  4 32
 8  Pix  4 33
 4  Pix  4 34
 6  Pix  4 35
 5  Pix  4 36
 9  Pix  4 37
 9  Pix  4 38
 5  Pix  4 39
 5  Pix  4 40
 6  Pix  4 41
 3  Pix  4 42
 4  Pix  4 43
 0  Pix  4 44
 8  Pix  4 45
 5  Pix  4 46
 5  Pix  4 47
 6  Pix  4 48
 6  Pix  4 49
 8  Pix  4 50
 7  Pix  4 51
 3  Pix  4 52
 6  Pix  4 53
 5  Pix  4 54
 7  Pix  4 55
 6  Pix  4 56
 7  Pix  4 57
 7  Pix  4 58
 6  Pix  4 59
 6  Pix  4 60
 2  Pix  4 61
 4  Pix  4 62
 2  Pix  4 63
 5  Pix  4 64
 6  Pix  4 65
 6  Pix  4 66
 7  Pix  4 67
 6  Pix  4 68
 5  Pix  4 69
 3  Pix  4 70
 3  Pix  4 71
 6  Pix  4 72
 7  Pix  4 73
 4  Pix  4 74
 3  Pix  4 75
 5  Pix  4 76
 5  Pix  4 77
 1  Pix  4 78
 5  Pix  4 79
 7  Pix  5  0
 3  Pix  5  1
 1  Pix  5  2
 4  Pix  5  3
 6  Pix  5  4
 2  Pix  5  5
 5  Pix  5  6
 6  Pix  5  7
 6  Pix  5  8
 2  Pix  5  9
 7  Pix  5 10
 1  Pix  5 11
 5  Pix  5 12
 2  Pix  5 13
 3  Pix  5 14
 7  Pix  5 15
 5  Pix  5 16
 6  Pix  5 17
 3  Pix  5 18
 7  Pix  5 19
 6  Pix  5 20
 3  Pix  5 21
 3  Pix  5 22
 8  Pix  5 23
 7  Pix  5 24
 3  Pix  5 25
 5  Pix  5 26
 6  Pix  5 27
 6  Pix  5 28
 6  Pix  5 29
 9  Pix  5 30
 4  Pix  5 31
 6  Pix  5 32
 3  Pix  5 33
 7  Pix  5 34
 6  Pix  5 35
 8  Pix  5 36
 4  Pix  5 37
 5  Pix  5 38
 4  Pix  5 39
 3  Pix  5 40
 5  Pix  5 41
 5  Pix  5 42
 6  Pix  5 43
 6  Pix  5 44
 3  Pix  5 45
 6  Pix  5 46
 6  Pix  5 47
 6  Pix  5 48
 8  Pix  5 49
 3  Pix  5 50
 5  Pix  5 51
 4  Pix  5 52
10  Pix  5 53
 7  Pix  5 54
 4  Pix  5 55
 4  Pix  5 56
10  Pix  5 57
 6  Pix  5 58
 5  Pix  5 59
 4  Pix  5 60
 7  Pix  5 61
 8  Pix  5 62
 2  Pix  5 63
 4  Pix  5 64
 6  Pix  5 65
 8  Pix  5 66
 3  Pix  5 67
 4  Pix  5 68
 4  Pix  5 69
 5  Pix  5 70
 3  Pix  5 71
 2  Pix  5 72
 5  Pix  5 73
 4  Pix  5 74
 7  Pix  5 75
 3  Pix  5 76
 7  Pix  5 77
 3  Pix  5 78
 7  Pix  5 79
 7  Pix  6  0
 3  Pix  6  1
 0  Pix  6  2
 4  Pix  6  3
 4  Pix  6  4
 4  Pix  6  5
 4  Pix  6  6
 2  Pix  6  7
 4  Pix  6  8
 5  Pix  6  9
 2  Pix  6 10
 4  Pix  6 11
 5  Pix  6 12
 4  Pix  6 13
 3  Pix  6 14
 3  Pix  6 15
 7  Pix  6 16
 5  Pix  6 17
 6  Pix  6 18
 3  Pix  6 19
 5  Pix  6 20
 3  Pix  6 21
 3  Pix  6 22
 4  Pix  6 23
 4  Pix  6 24
 5  Pix  6 25
 7  Pix  6 26
 7  Pix  6 27
 4  Pix  6 28
 4  Pix  6 29
 7  Pix  6 30
 5  Pix  6 31
 7  Pix  6 32
 6  Pix  6 33
 5  Pix  6 34
 4  Pix  6 35
 6  Pix  6 36
 4  Pix  6 37
 2  Pix  6 38
 8  Pix  6 39
 3  Pix  6 40
 7  Pix  6 41
 4  Pix  6 42
 6  Pix  6 43
 5  Pix  6 44
 6  Pix  6 45
 8  Pix  6 46
 7  Pix  6 47
 5  Pix  6 48
 5  Pix  6 49
10  Pix  6 50
 7  Pix  6 51
 4  Pix  6 52
 4  Pix  6 53
 6  Pix  6 54
 4  Pix  6 55
 6  Pix  6 56
 5  Pix  6 57
 5  Pix  6 58
 6  Pix  6 59
 8  Pix  6 60
 6  Pix  6 61
 5  Pix  6 62
 1  Pix  6 63
10  Pix  6 64
 6  Pix  6 65
 2  Pix  6 66
 3  Pix  6 67
 3  Pix  6 68
 5  Pix  6 69
 5  Pix  6 70
 2  Pix  6 71
 5  Pix  6 72
 5  Pix  6 73
 6  Pix  6 74
10  Pix  6 75
 3  Pix  6 76
 3  Pix  6 77
 4  Pix  6 78
 8  Pix  6 79
 3  Pix  7  0
 5  Pix  7  1
 6  Pix  7  2
 4  Pix  7  3
 5  Pix  7  4
 4  Pix  7  5
 3  Pix  7  6
 5  Pix  7  7
 5  Pix  7  8
 3  Pix  7  9
 6  Pix  7 10
 6  Pix  7 11
 5  Pix  7 12
 7  Pix  7 13
 7  Pix  7 14
 6  Pix  7 15
 4  Pix  7 16
 3  Pix  7 17
 4  Pix  7 18
 7  Pix  7 19
 5  Pix  7 20
 4  Pix  7 21
 7  Pix  7 22
 6  Pix  7 23
 5  Pix  7 24
 4  Pix  7 25
 6  Pix  7 26
 6  Pix  7 27
 7  Pix  7 28
 5  Pix  7 29
 5  Pix  7 30
 7  Pix  7 31
 9  Pix  7 32
 3  Pix  7 33
 6  Pix  7 34
 6  Pix  7 35
 9  Pix  7 36
 6  Pix  7 37
 7  Pix  7 38
 5  Pix  7 39
 4  Pix  7 40
 5  Pix  7 41
 4  Pix  7 42
 6  Pix  7 43
 6  Pix  7 44
 4  Pix  7 45
 4  Pix  7 46
 6  Pix  7 47
 5  Pix  7 48
 5  Pix  7 49
 6  Pix  7 50
 7  Pix  7 51
 8  Pix  7 52
 5  Pix  7 53
 4  Pix  7 54
 5  Pix  7 55
 6  Pix  7 56
 5  Pix  7 57
 6  Pix  7 58
 6  Pix  7 59
 7  Pix  7 60
 1  Pix  7 61
 4  Pix  7 62
 6  Pix  7 63
