 1  Pix  0  0
 7  Pix  0  1
 1  Pix  0  2
 5  Pix  0  3
 2  Pix  0  4
 2  Pix  0  5
 4  Pix  0  6
 1  Pix  0  7
 0  Pix  0  8
10  Pix  0  9
 4  Pix  0 10
 7  Pix  0 11
 3  Pix  0 12
 4  Pix  0 13
 8  Pix  0 14
 4  Pix  0 15
 7  Pix  0 16
 2  Pix  0 17
 9  Pix  0 18
 5  Pix  0 19
 5  Pix  0 20
 3  Pix  0 21
 8  Pix  0 22
12  Pix  0 23
 1  Pix  0 24
 6  Pix  0 25
 4  Pix  0 26
 5  Pix  0 27
 5  Pix  0 28
 9  Pix  0 29
 3  Pix  0 30
 5  Pix  0 31
 6  Pix  0 32
 8  Pix  0 33
 5  Pix  0 34
 7  Pix  0 35
 4  Pix  0 36
 6  Pix  0 37
 7  Pix  0 38
 2  Pix  0 39
 6  Pix  0 40
 3  Pix  0 41
 6  Pix  0 42
 5  Pix  0 43
 8  Pix  0 44
 3  Pix  0 45
 4  Pix  0 46
 2  Pix  0 47
 7  Pix  0 48
 6  Pix  0 49
 2  Pix  0 50
 3  Pix  0 51
 4  Pix  0 52
 3  Pix  0 53
 7  Pix  0 54
 6  Pix  0 55
 9  Pix  0 56
 9  Pix  0 57
 5  Pix  0 58
 8  Pix  0 59
 4  Pix  0 60
 2  Pix  0 61
 9  Pix  0 62
 8  Pix  0 63
 4  Pix  0 64
 7  Pix  0 65
 4  Pix  0 66
 7  Pix  0 67
 7  Pix  0 68
 7  Pix  0 69
 5  Pix  0 70
 6  Pix  0 71
 3  Pix  0 72
 5  Pix  0 73
 4  Pix  0 74
 6  Pix  0 75
 5  Pix  0 76
 6  Pix  0 77
 5  Pix  0 78
 5  Pix  0 79
 6  Pix  1  0
 2  Pix  1  1
 3  Pix  1  2
 0  Pix  1  3
 5  Pix  1  4
 5  Pix  1  5
 6  Pix  1  6
 5  Pix  1  7
 7  Pix  1  8
 3  Pix  1  9
 5  Pix  1 10
 4  Pix  1 11
 6  Pix  1 12
 6  Pix  1 13
 3  Pix  1 14
 8  Pix  1 15
 8  Pix  1 16
 8  Pix  1 17
 8  Pix  1 18
 8  Pix  1 19
 2  Pix  1 20
 5  Pix  1 21
 5  Pix  1 22
 6  Pix  1 23
 3  Pix  1 24
 7  Pix  1 25
 7  Pix  1 26
 7  Pix  1 27
 3  Pix  1 28
 7  Pix  1 29
 4  Pix  1 30
 5  Pix  1 31
 5  Pix  1 32
 7  Pix  1 33
 3  Pix  1 34
 7  Pix  1 35
 7  Pix  1 36
 8  Pix  1 37
 9  Pix  1 38
 9  Pix  1 39
 5  Pix  1 40
 7  Pix  1 41
 7  Pix  1 42
 8  Pix  1 43
 8  Pix  1 44
 5  Pix  1 45
 3  Pix  1 46
 7  Pix  1 47
 6  Pix  1 48
11  Pix  1 49
 6  Pix  1 50
 7  Pix  1 51
 7  Pix  1 52
10  Pix  1 53
 3  Pix  1 54
11  Pix  1 55
10  Pix  1 56
 4  Pix  1 57
 9  Pix  1 58
 9  Pix  1 59
 8  Pix  1 60
 9  Pix  1 61
 6  Pix  1 62
 9  Pix  1 63
 8  Pix  1 64
10  Pix  1 65
 6  Pix  1 66
 5  Pix  1 67
10  Pix  1 68
 8  Pix  1 69
 7  Pix  1 70
 8  Pix  1 71
 8  Pix  1 72
 7  Pix  1 73
 4  Pix  1 74
 3  Pix  1 75
 6  Pix  1 76
 6  Pix  1 77
 8  Pix  1 78
 1  Pix  1 79
 3  Pix  2  0
 4  Pix  2  1
 0  Pix  2  2
 5  Pix  2  3
 1  Pix  2  4
 3  Pix  2  5
 3  Pix  2  6
 0  Pix  2  7
 2  Pix  2  8
 6  Pix  2  9
 4  Pix  2 10
 6  Pix  2 11
 3  Pix  2 12
 4  Pix  2 13
 2  Pix  2 14
 8  Pix  2 15
 3  Pix  2 16
 6  Pix  2 17
 2  Pix  2 18
 8  Pix  2 19
 8  Pix  2 20
 4  Pix  2 21
 6  Pix  2 22
 9  Pix  2 23
 4  Pix  2 24
 3  Pix  2 25
 3  Pix  2 26
 9  Pix  2 27
 5  Pix  2 28
 3  Pix  2 29
 8  Pix  2 30
 9  Pix  2 31
 9  Pix  2 32
 8  Pix  2 33
 9  Pix  2 34
 8  Pix  2 35
 7  Pix  2 36
 5  Pix  2 37
 6  Pix  2 38
 8  Pix  2 39
 8  Pix  2 40
11  Pix  2 41
 7  Pix  2 42
 6  Pix  2 43
 8  Pix  2 44
 8  Pix  2 45
 9  Pix  2 46
 3  Pix  2 47
 9  Pix  2 48
 7  Pix  2 49
 7  Pix  2 50
 4  Pix  2 51
 3  Pix  2 52
 7  Pix  2 53
 6  Pix  2 54
 5  Pix  2 55
 4  Pix  2 56
10  Pix  2 57
 4  Pix  2 58
 9  Pix  2 59
 5  Pix  2 60
 9  Pix  2 61
 5  Pix  2 62
 5  Pix  2 63
 5  Pix  2 64
10  Pix  2 65
 9  Pix  2 66
 5  Pix  2 67
 7  Pix  2 68
 5  Pix  2 69
 5  Pix  2 70
 8  Pix  2 71
 8  Pix  2 72
 8  Pix  2 73
 5  Pix  2 74
 6  Pix  2 75
 9  Pix  2 76
 6  Pix  2 77
 2  Pix  2 78
 6  Pix  2 79
 0  Pix  3  0
 5  Pix  3  1
 3  Pix  3  2
 1  Pix  3  3
 4  Pix  3  4
 2  Pix  3  5
 8  Pix  3  6
 7  Pix  3  7
 0  Pix  3  8
 4  Pix  3  9
 5  Pix  3 10
 6  Pix  3 11
 9  Pix  3 12
 6  Pix  3 13
 2  Pix  3 14
 5  Pix  3 15
 6  Pix  3 16
 2  Pix  3 17
 5  Pix  3 18
 7  Pix  3 19
 1  Pix  3 20
 5  Pix  3 21
 7  Pix  3 22
 7  Pix  3 23
 3  Pix  3 24
 8  Pix  3 25
 2  Pix  3 26
10  Pix  3 27
 5  Pix  3 28
 6  Pix  3 29
 5  Pix  3 30
 6  Pix  3 31
 6  Pix  3 32
10  Pix  3 33
 7  Pix  3 34
 6  Pix  3 35
 7  Pix  3 36
 8  Pix  3 37
 7  Pix  3 38
 5  Pix  3 39
 5  Pix  3 40
11  Pix  3 41
 4  Pix  3 42
 8  Pix  3 43
 7  Pix  3 44
10  Pix  3 45
 9  Pix  3 46
 4  Pix  3 47
 7  Pix  3 48
 6  Pix  3 49
 7  Pix  3 50
 8  Pix  3 51
 3  Pix  3 52
 8  Pix  3 53
 6  Pix  3 54
 4  Pix  3 55
 7  Pix  3 56
 5  Pix  3 57
 6  Pix  3 58
11  Pix  3 59
 9  Pix  3 60
 3  Pix  3 61
 4  Pix  3 62
 8  Pix  3 63
 5  Pix  3 64
 8  Pix  3 65
 6  Pix  3 66
10  Pix  3 67
 9  Pix  3 68
 8  Pix  3 69
 6  Pix  3 70
 7  Pix  3 71
 5  Pix  3 72
 9  Pix  3 73
 8  Pix  3 74
 4  Pix  3 75
 4  Pix  3 76
 7  Pix  3 77
 6  Pix  3 78
 2  Pix  3 79
 5  Pix  4  0
 3  Pix  4  1
 3  Pix  4  2
 2  Pix  4  3
 3  Pix  4  4
 5  Pix  4  5
 3  Pix  4  6
 4  Pix  4  7
 4  Pix  4  8
 6  Pix  4  9
 5  Pix  4 10
 5  Pix  4 11
 5  Pix  4 12
 8  Pix  4 13
 7  Pix  4 14
 7  Pix  4 15
 4  Pix  4 16
 5  Pix  4 17
 4  Pix  4 18
 6  Pix  4 19
 7  Pix  4 20
 8  Pix  4 21
 1  Pix  4 22
10  Pix  4 23
 8  Pix  4 24
 9  Pix  4 25
10  Pix  4 26
 6  Pix  4 27
 4  Pix  4 28
 4  Pix  4 29
 6  Pix  4 30
 7  Pix  4 31
 9  Pix  4 32
 8  Pix  4 33
12  Pix  4 34
10  Pix  4 35
10  Pix  4 36
 5  Pix  4 37
 8  Pix  4 38
 8  Pix  4 39
 7  Pix  4 40
 8  Pix  4 41
 8  Pix  4 42
 7  Pix  4 43
10  Pix  4 44
 8  Pix  4 45
 5  Pix  4 46
13  Pix  4 47
 6  Pix  4 48
 7  Pix  4 49
 8  Pix  4 50
10  Pix  4 51
 9  Pix  4 52
 5  Pix  4 53
 9  Pix  4 54
12  Pix  4 55
 9  Pix  4 56
 8  Pix  4 57
 8  Pix  4 58
 7  Pix  4 59
 6  Pix  4 60
 9  Pix  4 61
 6  Pix  4 62
 7  Pix  4 63
 4  Pix  4 64
 5  Pix  4 65
 5  Pix  4 66
 6  Pix  4 67
 4  Pix  4 68
11  Pix  4 69
 6  Pix  4 70
 6  Pix  4 71
 3  Pix  4 72
 6  Pix  4 73
 3  Pix  4 74
 8  Pix  4 75
 9  Pix  4 76
 7  Pix  4 77
 5  Pix  4 78
 7  Pix  4 79
 5  Pix  5  0
 1  Pix  5  1
 3  Pix  5  2
 8  Pix  5  3
 2  Pix  5  4
 8  Pix  5  5
 3  Pix  5  6
 3  Pix  5  7
 8  Pix  5  8
 0  Pix  5  9
 5  Pix  5 10
 5  Pix  5 11
 2  Pix  5 12
 5  Pix  5 13
 5  Pix  5 14
 2  Pix  5 15
 6  Pix  5 16
 3  Pix  5 17
 3  Pix  5 18
 2  Pix  5 19
 3  Pix  5 20
 7  Pix  5 21
 4  Pix  5 22
 9  Pix  5 23
 3  Pix  5 24
 8  Pix  5 25
 6  Pix  5 26
 4  Pix  5 27
 2  Pix  5 28
 7  Pix  5 29
 6  Pix  5 30
10  Pix  5 31
 8  Pix  5 32
 5  Pix  5 33
10  Pix  5 34
 5  Pix  5 35
 7  Pix  5 36
 4  Pix  5 37
11  Pix  5 38
 5  Pix  5 39
10  Pix  5 40
 6  Pix  5 41
 6  Pix  5 42
 9  Pix  5 43
 9  Pix  5 44
 5  Pix  5 45
 6  Pix  5 46
 8  Pix  5 47
 9  Pix  5 48
 8  Pix  5 49
 6  Pix  5 50
10  Pix  5 51
10  Pix  5 52
 6  Pix  5 53
 0  Pix  5 54
10  Pix  5 55
 2  Pix  5 56
 4  Pix  5 57
 7  Pix  5 58
 5  Pix  5 59
 6  Pix  5 60
 9  Pix  5 61
 5  Pix  5 62
 6  Pix  5 63
11  Pix  5 64
 8  Pix  5 65
 1  Pix  5 66
 8  Pix  5 67
 6  Pix  5 68
 3  Pix  5 69
 3  Pix  5 70
 5  Pix  5 71
 7  Pix  5 72
 3  Pix  5 73
 6  Pix  5 74
 5  Pix  5 75
 9  Pix  5 76
 7  Pix  5 77
 9  Pix  5 78
 5  Pix  5 79
 0  Pix  6  0
 3  Pix  6  1
 3  Pix  6  2
 3  Pix  6  3
 1  Pix  6  4
 6  Pix  6  5
 6  Pix  6  6
 6  Pix  6  7
 1  Pix  6  8
 9  Pix  6  9
 3  Pix  6 10
 3  Pix  6 11
 4  Pix  6 12
 3  Pix  6 13
 7  Pix  6 14
 7  Pix  6 15
 5  Pix  6 16
 6  Pix  6 17
 0  Pix  6 18
 7  Pix  6 19
 9  Pix  6 20
 4  Pix  6 21
 7  Pix  6 22
 6  Pix  6 23
 7  Pix  6 24
 8  Pix  6 25
 7  Pix  6 26
 1  Pix  6 27
 8  Pix  6 28
 3  Pix  6 29
 5  Pix  6 30
10  Pix  6 31
 5  Pix  6 32
10  Pix  6 33
 7  Pix  6 34
 6  Pix  6 35
10  Pix  6 36
 9  Pix  6 37
10  Pix  6 38
10  Pix  6 39
 6  Pix  6 40
 5  Pix  6 41
10  Pix  6 42
 8  Pix  6 43
 4  Pix  6 44
10  Pix  6 45
 7  Pix  6 46
 4  Pix  6 47
11  Pix  6 48
 3  Pix  6 49
10  Pix  6 50
 6  Pix  6 51
